#timestamp x y z qx qy qz qw id
1768380423.249866 3.517832 -0.023293 0.995107 -0.497126 0.504261 -0.494232 0.504303 120
1768380423.316579 3.558051 -0.024241 1.009076 -0.497045 0.504392 -0.493837 0.504639 121
1768380423.383292 3.606730 -0.026394 1.021133 -0.496737 0.504581 -0.493419 0.505161 122
1768380423.450005 3.649808 -0.027713 1.033189 -0.496585 0.504693 -0.493140 0.505471 123
1768380423.516717 3.701784 -0.029647 1.051209 -0.496645 0.504661 -0.493007 0.505574 124
1768380423.583430 3.753436 -0.033035 1.060879 -0.496634 0.504648 -0.493089 0.505518 125
1768380423.650143 3.800109 -0.027664 1.076047 -0.496951 0.504349 -0.493763 0.504847 126
1768380423.716856 3.859703 -0.028979 1.092053 -0.497198 0.504337 -0.493642 0.504734 127
1768380423.783570 3.909732 -0.030341 1.106648 -0.497338 0.504358 -0.493440 0.504772 128
1768380423.850284 3.964794 -0.030949 1.121398 -0.497332 0.504462 -0.493301 0.504810 129
1768380423.916998 4.017159 -0.030525 1.136616 -0.497367 0.504602 -0.492972 0.504957 130
1768380423.983712 4.069095 -0.034513 1.149634 -0.497323 0.504664 -0.492980 0.504930 131
1768380424.050426 4.121190 -0.036850 1.166945 -0.497407 0.504782 -0.492933 0.504775 132
1768380424.117140 4.185063 -0.032151 1.187611 -0.497753 0.504613 -0.493399 0.504149 133
1768380424.183855 4.234747 -0.035162 1.195565 -0.497845 0.504464 -0.493474 0.504133 134
1768380424.250569 4.298208 -0.031314 1.219373 -0.498117 0.504352 -0.493856 0.503601 135
1768380424.317283 4.362340 -0.038373 1.232739 -0.497911 0.504306 -0.493499 0.504202 136
1768380425.051148 5.009199 -0.038345 1.419986 -0.498251 0.504540 -0.493764 0.503372 137
1768380425.384728 5.317216 -0.034502 1.508593 -0.498772 0.503819 -0.495093 0.502270 138
1768380425.451445 5.373543 -0.030119 1.522086 -0.498883 0.503724 -0.495470 0.501883 139
1768380425.518161 5.430684 -0.032651 1.542976 -0.498931 0.503904 -0.495174 0.501947 140
1768380425.584877 5.488465 -0.031184 1.557525 -0.498632 0.504086 -0.494898 0.502334 141
1768380425.651593 5.549725 -0.035863 1.577035 -0.498535 0.504267 -0.494285 0.502852 142
1768380425.718310 5.607620 -0.044605 1.593571 -0.498543 0.504261 -0.493853 0.503273 143
1768380425.785022 5.660526 -0.040973 1.602085 -0.498185 0.504523 -0.493980 0.503241 144
1768380425.851735 5.725992 -0.046897 1.618183 -0.498260 0.504437 -0.493831 0.503399 145
1768380425.918448 5.783511 -0.043083 1.635567 -0.498637 0.504252 -0.494014 0.503033 146
1768380425.985161 5.850535 -0.041089 1.652418 -0.498494 0.504364 -0.493986 0.503089 147
1768380426.051874 5.902936 -0.043670 1.674642 -0.498475 0.504494 -0.493990 0.502974 148
1768380426.252013 6.076875 -0.038854 1.721301 -0.498662 0.504210 -0.494199 0.502868 149
1768380426.385438 6.191714 -0.040292 1.750005 -0.498804 0.504182 -0.493982 0.502968 150
1768380426.785717 6.547976 -0.049275 1.855030 -0.498735 0.504174 -0.494111 0.502917 151
1768380427.186007 6.927658 -0.045830 1.964637 -0.499040 0.503580 -0.495183 0.502155 152
1768380427.452867 7.187731 -0.041195 2.035199 -0.499174 0.503180 -0.495982 0.501635 153
1768380427.519582 7.248474 -0.043382 2.052499 -0.499106 0.503108 -0.496136 0.501623 154
1768380427.586297 7.314748 -0.043327 2.072067 -0.499105 0.503240 -0.496103 0.501523 155
1768380427.653012 7.373738 -0.047959 2.091970 -0.499241 0.503184 -0.496113 0.501434 156
